typeID,groupID,typeName,typeID
1815,166,Nova Auto-Targeting Light Missile I Blueprint,1815
1816,394,Inferno Auto-Targeting Light Missile I,1816
1817,166,Inferno Auto-Targeting Light Missile I Blueprint,1817
1818,395,Scourge Auto-Targeting Heavy Missile I,1818
1819,166,Scourge Auto-Targeting Heavy Missile I Blueprint,1819
1820,395,Mjolnir Auto-Targeting Heavy Missile I,1820
1821,166,Mjolnir Auto-Targeting Heavy Missile I Blueprint,1821
1822,395,Nova Auto-Targeting Heavy Missile I,1822
1823,166,Nova Auto-Targeting Heavy Missile I Blueprint,1823
1824,395,Inferno Auto-Targeting Heavy Missile I,1824
1825,166,Inferno Auto-Targeting Heavy Missile I Blueprint,1825
1826,396,Scourge Auto-Targeting Cruise Missile I,1826
1827,166,Scourge Auto-Targeting Cruise Missile I Blueprint,1827
1828,396,Mjolnir Auto-Targeting Cruise Missile I,1828
1829,166,Mjolnir Auto-Targeting Cruise Missile I Blueprint,1829
1830,396,Nova Auto-Targeting Cruise Missile I,1830
1831,166,Nova Auto-Targeting Cruise Missile I Blueprint,1831
1832,396,Inferno Auto-Targeting Cruise Missile I,1832
1833,166,Inferno Auto-Targeting Cruise Missile I Blueprint,1833
1855,48,Ship Scanner II,1855
1856,128,Ship Scanner II Blueprint,1856
1875,511,Rapid Light Missile Launcher I,1875
1876,136,Rapid Light Missile Launcher I Blueprint,1876
1877,511,Rapid Light Missile Launcher II,1877
1878,136,Rapid Light Missile Launcher II Blueprint,1878
1893,205,'Basic' Heat Sink,1893
1896,25,Concord Police Frigate,1896
1898,25,Concord SWAT Frigate,1898
1900,25,Concord Army Frigate,1900
1902,25,Concord Special Ops Frigate,1902
1904,26,Concord Police Cruiser,1904
1912,27,Concord Police Battleship,1912
1914,27,Concord Special Ops Battleship,1914
1916,27,Concord SWAT Battleship,1916
1918,27,Concord Army Battleship,1918
1926,15,Amarr Station Hub,1926
1927,15,Amarr Station Military,1927
1928,15,Amarr Industrial Station,1928
1929,15,Amarr Standard Station,1929
1930,15,Amarr Mining Station,1930
1931,15,Amarr Research Station,1931
1932,15,Amarr Trade Post,1932
1944,28,Bestower,1944
1945,108,Bestower Blueprint,1945
1946,203,Basic RADAR Backup Array,1946
1947,202,ECCM - Radar I,1947
1948,201,Magnetometric ECM I,1948
1949,210,'Basic' Signal Amplifier,1949
1951,211,'Basic' Tracking Enhancer,1951
1952,212,Sensor Booster II,1952
1955,201,Gravimetric ECM I,1955
1956,201,Radar ECM I,1956
1957,201,Multispectral ECM I,1957
1958,201,Ladar ECM I,1958
1959,289,ECCM Projector I,1959
1960,289,ECCM Projector II,1960
1963,290,Remote Sensor Booster I,1963
1964,290,Remote Sensor Booster II,1964
1968,208,Remote Sensor Dampener I,1968
1969,208,Remote Sensor Dampener II,1969
1973,212,Sensor Booster I,1973
1977,213,Tracking Computer I,1977
1978,213,Tracking Computer II,1978
1982,203,Basic Ladar Backup Array,1982
1983,203,Basic Gravimetric Backup Array,1983
1984,203,Basic Magnetometric Backup Array,1984
1985,203,Basic Multi Sensor Backup Array,1985
1986,210,Signal Amplifier I,1986
1987,210,Signal Amplifier II,1987
1998,211,Tracking Enhancer I,1998
1999,211,Tracking Enhancer II,1999
2001,1016,Deprecated Cynosural Suppression,2001
2002,202,ECCM - Ladar I,2002
2003,202,ECCM - Magnetometric I,2003
2004,202,ECCM - Gravimetric I,2004
2005,202,ECCM - Omni I,2005
2006,26,Omen,2006
2007,106,Omen Blueprint,2007
2008,1016,Deprecated Cynosural Navigation,2008
2009,1016,Deprecated Supercapital Construction Facilities,2009
2010,286,Rebel Leader,2010
2011,306,Prison Facility,2011
2012,597,Terrorist Leader,2012
2013,283,Hostages,2013
2014,7,Planet (Oceanic),2014
2015,7,Planet (Lava),2015
2016,7,Planet (Barren),2016
2017,7,Planet (Storm),2017
2018,61,Medium Cap Battery I,2018
2019,141,Medium Cap Battery I Blueprint,2019
2020,61,Large Cap Battery I,2020
2021,141,Large Cap Battery I Blueprint,2021
2022,61,X-Large Capacitor Battery I,2022
2023,141,X-Large Capacitor Battery I Blueprint,2023
2024,76,Medium Capacitor Booster II,2024
2025,156,Medium Capacitor Booster II Blueprint,2025
2026,1021,Deprecated Pirate Detection Array 1,2026
2027,1021,Deprecated Pirate Detection Array 2,2027
2028,1021,Deprecated Pirate Detection Array 3,2028
2029,1021,Deprecated Pirate Detection Array 4,2029
2030,1021,Deprecated Pirate Detection Array 5,2030
2031,1021,Deprecated Entrapment Array 1,2031
2032,43,Cap Recharger II,2032
2033,123,Cap Recharger II Blueprint,2033
2034,1021,Deprecated Entrapment Array 2,2034
2035,1021,Deprecated Entrapment Array 3,2035
2036,1021,Deprecated Entrapment Array 4,2036
2037,1021,Deprecated Entrapment Array 5,2037
2038,47,Cargo Scanner II,2038
2039,127,Cargo Scanner II Blueprint,2039
2040,1020,Deprecated Ore Prospecting Array 1,2040
2041,1020,Deprecated Ore Prospecting Array 2,2041
2042,1020,Deprecated Ore Prospecting Array 3,2042
2043,1020,Deprecated Ore Prospecting Array 4,2043
2044,1020,Deprecated Ore Prospecting Array 5,2044
2045,693,SARO Frigate,2045
2046,60,Damage Control I,2046
2047,140,Damage Control I Blueprint,2047
2048,60,Damage Control II,2048
2049,140,Damage Control II Blueprint,2049
2050,77,Gistum C-Type Multispectrum Shield Hardener,2050
2052,286,Mercenary Trainee,2052
2053,1020,Deprecated Survey Networks 1,2053
2054,1020,Deprecated Survey Networks 2,2054
2055,1020,Deprecated Survey Networks 3,2055
2056,1020,Deprecated Survey Networks 4,2056
2057,1020,Deprecated Survey Networks 5,2057
2058,1021,Deprecated Quantum Flux Generator 1,2058
2059,1021,Deprecated Quantum Flux Generator 2,2059
2060,1021,Deprecated Quantum Flux Generator 3,2060
2061,1021,Deprecated Quantum Flux Generator 4,2061
2062,1021,Deprecated Quantum Flux Generator 5,2062
2063,7,Planet (Plasma),2063
2064,995,EVE Gate,2064
2065,517,Patrikia Noirild's Reaper,2065
2066,517,Karsten Lundham's Typhoon,2066
2071,15,Station (InterBus),2071
2072,602,Anire Scarlet,2072
2073,1035,Microorganisms,2073
2074,314,Zazzmatazz,2074
2075,314,Consolidated Holdings Commander Access Key,2075
2076,474,Gate Key,2076
2077,952,Amarr Frigate Container,2077
2078,1022,Zephyr,2078
2082,1730,Genolution Core Augmentation CA-1,2082
2083,481,Prototype Iris Probe Launcher,2083
2093,283,Kidnapped Citizens,2093
2096,226,Caldari Supercarrier Wreckage,2096
2097,226,Amarr Supercarrier Wreckage,2097
2098,632,Phenod's Broke-Ass Destroyer,2098
2100,314,Phenod's DNA,2100
2101,226,Gallente Supercarrier Wreckage,2101
2102,226,Minmatar Supercarrier Wreckage,2102
2103,209,Remote Tracking Computer I,2103
2104,209,Remote Tracking Computer II,2104
2105,226,Amarr Carrier Wreckage,2105
2106,226,Caldari Carrier Wreckage,2106
2107,226,Gallente Carrier Wreckage,2107
2108,291,Tracking Disruptor I,2108
2109,291,Tracking Disruptor II,2109
2110,226,Minmatar Carrier Wreckage,2110
2111,226,Amarr Freighter Wreckage,2111
2112,226,Caldari Freighter Wreckage,2112
2113,226,Gallente Freighter Wreckage,2113
2114,226,Minmatar Freighter Wreckage,2114
2115,226,Amarr Dreadnought Wreckage,2115
2116,226,Caldari Dreadnought Wreckage,2116
2117,80,Burst Jammer II,2117
2118,160,Burst Jammer II Blueprint,2118
2119,226,Gallente Dreadnought Wreckage,2119
2120,226,Minmatar Dreadnought Wreckage,2120
2121,226,Amarr Titan Wreckage,2121
2122,226,Caldari Titan Wreckage,2122
2123,226,Gallente Titan Wreckage,2123
2124,226,Minmatar Titan Wreckage,2124
2126,633,Anakism,2126
2127,306,Amarr Diplomat Quarters,2127
2128,632,Locced's Destroyer,2128
2129,1027,Limited Barren Command Center,2129
2130,1027,Standard Barren Command Center,2130
2131,1027,Improved Barren Command Center,2131
2132,1027,Advanced Barren Command Center,2132
2133,1027,Elite Barren Command Center,2133
2134,1027,Limited Gas Command Center,2134
2135,1027,Standard Gas Command Center,2135
2136,1027,Improved Gas Command Center,2136
2137,1027,Advanced Gas Command Center,2137
2138,1027,Elite Gas Command Center,2138
2139,1027,Limited Ice Command Center,2139
2140,1027,Standard Ice Command Center,2140
2141,1027,Improved Ice Command Center,2141
2142,1027,Advanced Ice Command Center,2142
2143,1027,Elite Ice Command Center,2143
2144,1027,Limited Lava Command Center,2144
2145,1027,Standard Lava Command Center,2145
2146,1027,Improved Lava Command Center,2146
2147,1027,Advanced Lava Command Center,2147
2148,1027,Elite Lava Command Center,2148
2149,1027,Limited Oceanic Command Center,2149
2150,1027,Standard Oceanic Command Center,2150
2151,1027,Improved Oceanic Command Center,2151
2152,1027,Advanced Oceanic Command Center,2152
2153,1027,Elite Oceanic Command Center,2153
2154,1027,Limited Plasma Command Center,2154
2155,1027,Standard Plasma Command Center,2155
2156,1027,Improved Plasma Command Center,2156
2157,1027,Advanced Plasma Command Center,2157
2158,1027,Elite Plasma Command Center,2158
2159,1027,Limited Storm Command Center,2159
2160,1027,Standard Storm Command Center,2160
2161,25,Crucifier,2161
2162,105,Crucifier Blueprint,2162
2163,952,CONCORD Collection Vessel,2163
2165,386,Haunter Cruise Missile,2165
2173,100,Infiltrator I,2173
2174,176,Infiltrator I Blueprint,2174
2175,100,Infiltrator II,2175
2176,176,Infiltrator II Blueprint,2176
2178,1019,Guristas Nova XL Cruise Missile,2178
2179,166,Sansha Wrath Cruise Missile Blueprint,2179
2180,1019,Guristas Scourge XL Cruise Missile,2180
2181,306,Minmatar Diplomat Quarters,2181
2182,1019,Guristas Inferno XL Cruise Missile,2182
2183,100,Hammerhead I,2183
2184,176,Hammerhead I Blueprint,2184
2185,100,Hammerhead II,2185
2186,176,Hammerhead II Blueprint,2186
2187,952,Orca Container,2187
2188,1019,Guristas Mjolnir XL Cruise Missile,2188
2189,952,Drone Infested Dominix,2189
2190,1053,Renyn Meten,2190
2191,1054,Antem Neo,2191
2192,1052,The Kundalini Manifest,2192
2193,100,Praetor I,2193
2194,176,Praetor I Blueprint,2194
2195,100,Praetor II,2195
2196,176,Praetor II Blueprint,2196
2197,314,Environmentally-friendly Mining Equipment,2197
2198,314,Crate of Environmentally-friendly Mining Equipment,2198
2199,314,Prototype Body Armor Fabric,2199
2200,314,Crate of Prototype Body Armor Fabric,2200
2201,314,Riot Interdiction Team,2201
2202,314,Riot Interdiction Teams,2202
2203,100,Acolyte I,2203
2204,176,Acolyte I Blueprint,2204
2205,100,Acolyte II,2205
2206,176,Acolyte II Blueprint,2206
2207,1054,Vylade Dien,2207
2208,1054,Uitra Telen,2208
2209,1054,Arnon Epithalamus,2209
2210,89,Banshee Torpedo,2210
2211,166,Sansha Juggernaut Torpedo Blueprint,2211
2212,385,Ghost Heavy Missile,2212
2213,166,Ghost Heavy Missile Blueprint,2213
2214,952,Guard Post,2214
2215,314,Amarr TIL-1A Nexus Chips,2215
2216,314,Crate of Amarr TIL-1A Nexus Chips,2216
2217,283,Preacher,2217
2218,306,Locced's Bribe,2218
2219,314,Large Group of Civilian Workers and Dependents,2219
2220,314,Civilian Workers and Dependents,2220
2221,314,Manportable Electromagnetic Pulse Weapons,2221
2222,673,Scions of the Superior Gene,2222
2223,306,Preacher's Quarters,2223
2224,1006,Tolmak's Zealots,2224
2226,283,Sisters of EVE Negotiator,2226
2232,306,Life pod,2232
2233,1025,Customs Office,2233
2234,226,Sansha's Battletower,2234
2239,283,Oura Madusaari,2239
2240,283,Harroken Ikero,2240
2244,283,Fajah Ateshi,2244
2250,314,Neurowave Pattern Scanner,2250
2252,226,Roden Station,2252
2254,1027,Temperate Command Center,2254
2256,1030,Temperate Launchpad,2256
2257,1029,Ice Storage Facility,2257
2258,202,ECCM - Omni II,2258
2259,202,ECCM - Gravimetric II,2259
2260,202,ECCM - Ladar II,2260
2261,202,ECCM - Magnetometric II,2261
2262,202,ECCM - Radar II,2262
2263,12,Planetary Launch Container,2263
2267,1032,Base Metals,2267
2268,1033,Aqueous Liquids,2268
2270,1032,Noble Metals,2270
2272,1032,Heavy Metals,2272
2280,1036,Link,2280
2281,77,Multispectrum Shield Hardener II,2281
2282,157,Multispectrum Shield Hardener II Blueprint,2282
2284,226,Megathron (Roden),2284
2285,226,Dominix (Roden),2285
2286,1035,Planktic Colonies,2286
2287,1035,Complex Organisms,2287
2288,1035,Carbon Compounds,2288
2289,77,Explosive Shield Hardener I,2289
2290,157,Explosive Shield Hardener I Blueprint,2290
2291,77,Kinetic Shield Hardener I,2291
2292,157,Kinetic Shield Hardener I Blueprint,2292
2293,77,EM Shield Hardener I,2293
2294,157,EM Shield Hardener I Blueprint,2294
2295,77,Thermal Shield Hardener I,2295
2296,157,Thermal Shield Hardener I Blueprint,2296
2297,77,Explosive Shield Hardener II,2297
2298,157,Explosive Shield Hardener II Blueprint,2298
2299,77,Kinetic Shield Hardener II,2299
2300,157,Kinetic Shield Hardener II Blueprint,2300
2301,77,EM Shield Hardener II,2301
2302,157,EM Shield Hardener II Blueprint,2302
2303,77,Thermal Shield Hardener II,2303
2304,157,Thermal Shield Hardener II Blueprint,2304
2305,1035,Autotrophs,2305
2306,1032,Non-CS Crystals,2306
2307,1032,Felsic Magma,2307
2308,1033,Suspended Plasma,2308
2309,1033,Ionic Solutions,2309
2310,1033,Noble Gas,2310
2311,1033,Reactive Gas,2311
2312,1034,Supertensile Plastics,2312
2317,1034,Oxides,2317
2319,1034,Test Cultures,2319
2321,1034,Polyaramids,2321
2327,1034,Microfiber Shielding,2327
2328,1034,Water-Cooled CPU,2328
2329,1034,Biocells,2329
2331,57,Shield Power Relay I,2331
2332,137,Shield Power Relay I Blueprint,2332
2333,49,Survey Scanner II,2333
2334,129,Survey Scanner II Blueprint,2334
2335,226,Mysterious Probe,2335
2341,82,Passive Targeter II,2341
2342,161,Passive Targeter II Blueprint,2342
2344,1040,Condensates,2344
2345,1040,Camera Drones,2345
2346,1040,Synthetic Synapses,2346
2348,1040,Gel-Matrix Biopaste,2348
2349,1040,Supercomputers,2349
2351,1040,Smartfab Units,2351
2352,1040,Nuclear Reactors,2352
2354,1040,Neocoms,2354
2355,63,Small Hull Repairer II,2355
2356,143,Small Hull Repairer II Blueprint,2356
2358,1040,Biotech Research Reports,2358
2360,1040,Industrial Explosives,2360
2361,1040,Hermetic Membranes,2361
2363,205,Heat Sink I,2363
2364,205,Heat Sink II,2364
2366,1040,Hazmat Detection Systems,2366
2367,1040,Cryoprotectant Solution,2367
2368,314,Broken Organic Mortar Applicators,2368
2369,314,Broken Sterile Conduits,2369
2370,572,Serpentis Initiate,2370
2371,314,Broken Nano-Factory,2371
2372,550,Angel Rogue,2372
2373,314,Broken Self-Harmonizing Power Core,2373
2374,314,Broken Recursive Computing Module,2374
2375,314,Broken Broadcast Node,2375
2376,314,Broken Integrity Response Drones,2376
2377,314,Broken Wetware Mainframe,2377
2378,675,Mysterious Shuttle,2378
2379,572,Serpentis Spy,2379
2381,571,Serpentis Chief Spy,2381
2382,562,Guristas Arrogator,2382
2383,562,Guristas Invader,2383
2384,562,Guristas Imputor,2384
2385,562,Guristas Despoiler,2385
2386,562,Guristas Plunderer,2386
2387,561,Guristas Silencer,2387
2389,1042,Plasmoids,2389
2390,1042,Electrolytes,2390
2392,1042,Oxidizing Compound,2392
2393,1042,Bacteria,2393
2395,1042,Proteins,2395
2396,1042,Biofuels,2396
2397,1042,Industrial Fibers,2397
2398,1042,Reactive Metals,2398
2399,1042,Precious Metals,2399
2400,1042,Toxic Metals,2400
2401,1042,Chiral Structures,2401
2403,1241,Advanced Planetology,2403
2404,509,Light Missile Launcher II,2404
2405,136,Light Missile Launcher II Blueprint,2405
2406,1241,Planetology,2406
2407,226,The Terminus Stream,2407
2409,1026,Barren Aqueous Liquid Extractor,2409
2410,510,Heavy Missile Launcher II,2410
2411,136,Heavy Missile Launcher II Blueprint,2411
2412,1026,Temperate Aqueous Liquid Extractor,2412
2413,1026,Storm Aqueous Liquid Extractor,2413
2414,1026,Oceanic Aqueous Liquid Extractor,2414
2415,1026,Ice Aqueous Liquid Extractor,2415
2416,1026,Gas Aqueous Liquid Extractor,2416
2417,1026,Plasma Suspended Plasma Extractor,2417
2418,1026,Lava Suspended Plasma Extractor,2418
2419,1026,Storm Suspended Plasma Extractor,2419
2420,508,Torpedo Launcher II,2420
2421,136,Torpedo Launcher II Blueprint,2421
2422,1026,Storm Ionic Solutions Extractor,2422
2423,1026,Ice Noble Gas Extractor,2423
2424,1026,Gas Ionic Solutions Extractor,2424
2425,1026,Storm Noble Gas Extractor,2425
2426,1026,Gas Noble Gas Extractor,2426
2427,1026,Gas Reactive Gas Extractor,2427
2428,1026,Lava Base Metals Extractor,2428
2429,1026,Plasma Base Metals Extractor,2429
2430,1026,Barren Base Metals Extractor,2430
2431,1026,Storm Base Metals Extractor,2431
2432,1026,Ice Microorganisms Extractor,2432
2433,1026,Gas Base Metals Extractor,2433
2434,1026,Plasma Noble Metals Extractor,2434
2435,1026,Barren Noble Metals Extractor,2435
2436,100,Wasp II,2436
2437,176,Wasp II Blueprint,2437
2438,1026,Ice Planktic Colonies Extractor,2438
2439,1026,Lava Heavy Metals Extractor,2439
2440,1026,Plasma Heavy Metals Extractor,2440
2441,1026,Ice Heavy Metals Extractor,2441
2442,1026,Lava Non-CS Crystals Extractor,2442
2443,1026,Plasma Non-CS Crystals Extractor,2443
2444,100,Ogre I,2444
2445,176,Ogre I Blueprint,2445
2446,100,Ogre II,2446
2447,176,Ogre II Blueprint,2447
2448,1026,Lava Felsic Magma Extractor,2448
2449,1026,Barren Microorganisms Extractor,2449
2450,1026,Temperate Microorganisms Extractor,2450
2451,1026,Oceanic Microorganisms Extractor,2451
2452,1026,Oceanic Planktic Colonies Extractor,2452
2453,1026,Temperate Complex Organisms Extractor,2453
2454,100,Hobgoblin I,2454
2455,176,Hobgoblin I Blueprint,2455
2456,100,Hobgoblin II,2456
2457,176,Hobgoblin II Blueprint,2457
2458,1026,Oceanic Complex Organisms Extractor,2458
2459,1026,Barren Carbon Compounds Extractor,2459
2460,1026,Temperate Carbon Compounds Extractor,2460
2461,1026,Oceanic Carbon Compounds Extractor,2461
2462,1026,Temperate Autotrophs Extractor,2462
2463,1034,Nanites,2463
2464,100,Hornet I,2464
2465,176,Hornet I Blueprint,2465
2466,100,Hornet II,2466
2467,176,Hornet II Blueprint,2467
2468,226,Fortified Drone Structure II,2468
2469,1028,Lava Basic Industry Facility,2469
2470,1028,Lava Advanced Industry Facility,2470
2471,1028,Plasma Basic Industry Facility,2471
2472,1028,Plasma Advanced Industry Facility,2472
2473,1028,Barren Basic Industry Facility,2473
2474,1028,Barren Advanced Industry Facility,2474
2475,1028,Barren High-Tech Production Plant,2475
2476,100,Berserker I,2476
2477,176,Berserker I Blueprint,2477
2478,100,Berserker II,2478
2479,176,Berserker II Blueprint,2479
2480,1028,Temperate Advanced Industry Facility,2480
2481,1028,Temperate Basic Industry Facility,2481
2482,1028,Temperate High-Tech Production Plant,2482
2483,1028,Storm Basic Industry Facility,2483
2484,1028,Storm Advanced Industry Facility,2484
2485,1028,Oceanic Advanced Industry Facility,2485
2486,100,Warrior I,2486
2487,176,Warrior I Blueprint,2487
2488,100,Warrior II,2488
2489,176,Warrior II Blueprint,2489
2490,1028,Oceanic Basic Industry Facility,2490
2491,1028,Ice Advanced Industry Facility,2491
2492,1028,Gas Basic Industry Facility,2492
2493,1028,Ice Basic Industry Facility,2493
2494,1028,Gas Advanced Industry Facility,2494
2495,1241,Interplanetary Consolidation,2495
2496,15,Minmatar Hub,2496
2497,15,Minmatar Industrial Station,2497
2498,15,Minmatar Military Station,2498
2499,15,Minmatar Mining Station,2499
2500,15,Minmatar Research Station,2500
2501,15,Minmatar Station,2501
2502,15,Minmatar Trade Post,2502
2505,1241,Command Center Upgrades,2505
2506,89,Mjolnir Torpedo,2506
2507,166,Mjolnir Torpedo Blueprint,2507
2508,89,Nova Torpedo,2508
2509,166,Nova Torpedo Blueprint,2509
2510,89,Inferno Torpedo,2510
2511,166,Inferno Torpedo Blueprint,2511
2512,387,Mjolnir Rocket,2512
2513,166,Mjolnir Rocket Blueprint,2513
2514,387,Inferno Rocket,2514
2515,166,Inferno Rocket Blueprint,2515
2516,387,Nova Rocket,2516
2517,166,Nova Rocket Blueprint,2517
2524,1027,Barren Command Center,2524
2525,1027,Oceanic Command Center,2525
2528,353,QA SpaceAnchor,2528
2529,295,Explosive Shield Amplifier I,2529
2530,296,Explosive Shield Amplifier I Blueprint,2530
2531,295,Explosive Shield Amplifier II,2531
